"participant","age","age_bin","education","sex","subject","scenario","fitted_model","summed_nLL","rounds"
323,49,"48-57","Graduate degree (MA/MSc/MPhil/other)","Male",323,"Memory","full",278.110532299635,7
323,49,"48-57","Graduate degree (MA/MSc/MPhil/other)","Male",323,"Memory","GP",269.060275580926,7
323,49,"48-57","Graduate degree (MA/MSc/MPhil/other)","Male",323,"Memory","recency",214.973317077021,7
323,49,"48-57","Graduate degree (MA/MSc/MPhil/other)","Male",323,"Memory","surprise+",264.989056867898,7
323,49,"48-57","Graduate degree (MA/MSc/MPhil/other)","Male",323,"Memory","surprise+_static",771.415788736128,21
323,49,"48-57","Graduate degree (MA/MSc/MPhil/other)","Male",323,"NoMemory","full",333.857974020081,7
323,49,"48-57","Graduate degree (MA/MSc/MPhil/other)","Male",323,"NoMemory","GP",322.415834997471,7
323,49,"48-57","Graduate degree (MA/MSc/MPhil/other)","Male",323,"NoMemory","recency",338.935605729221,7
323,49,"48-57","Graduate degree (MA/MSc/MPhil/other)","Male",323,"NoMemory","surprise+",316.214982406915,7
323,49,"48-57","Graduate degree (MA/MSc/MPhil/other)","Male",323,"NoMemory","surprise+_static",1045.75336298834,21
324,70,"68-77","Undergraduate degree (BA/BSc/other)","Female",324,"Memory","full",536.691616246113,7
324,70,"68-77","Undergraduate degree (BA/BSc/other)","Female",324,"Memory","GP",665.114561063915,7
324,70,"68-77","Undergraduate degree (BA/BSc/other)","Female",324,"Memory","recency",534.869435073322,7
324,70,"68-77","Undergraduate degree (BA/BSc/other)","Female",324,"Memory","surprise+",637.607667110001,7
324,70,"68-77","Undergraduate degree (BA/BSc/other)","Female",324,"Memory","surprise+_static",1824.53519733655,21
324,70,"68-77","Undergraduate degree (BA/BSc/other)","Female",324,"NoMemory","full",442.008184917689,7
324,70,"68-77","Undergraduate degree (BA/BSc/other)","Female",324,"NoMemory","GP",598.771044446695,7
324,70,"68-77","Undergraduate degree (BA/BSc/other)","Female",324,"NoMemory","recency",442.533558839181,7
324,70,"68-77","Undergraduate degree (BA/BSc/other)","Female",324,"NoMemory","surprise+",531.703264664933,7
324,70,"68-77","Undergraduate degree (BA/BSc/other)","Female",324,"NoMemory","surprise+_static",1508.63561654516,21
325,74,"68-77","Doctorate degree (PhD/other)","Female",325,"Memory","full",658.507757997829,7
325,74,"68-77","Doctorate degree (PhD/other)","Female",325,"Memory","GP",706.979926309078,7
325,74,"68-77","Doctorate degree (PhD/other)","Female",325,"Memory","recency",653.110963852079,7
325,74,"68-77","Doctorate degree (PhD/other)","Female",325,"Memory","surprise+",740.525390260636,7
325,74,"68-77","Doctorate degree (PhD/other)","Female",325,"Memory","surprise+_static",2120.90913124712,21
325,74,"68-77","Doctorate degree (PhD/other)","Female",325,"NoMemory","full",643.59574076055,7
325,74,"68-77","Doctorate degree (PhD/other)","Female",325,"NoMemory","GP",617.670579674643,7
325,74,"68-77","Doctorate degree (PhD/other)","Female",325,"NoMemory","recency",672.02835531309,7
325,74,"68-77","Doctorate degree (PhD/other)","Female",325,"NoMemory","surprise+",629.856036012825,7
325,74,"68-77","Doctorate degree (PhD/other)","Female",325,"NoMemory","surprise+_static",1950.88669337918,21
326,31,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",326,"Memory","full",543.749919695967,7
326,31,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",326,"Memory","GP",588.08626461456,7
326,31,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",326,"Memory","recency",538.928755206435,7
326,31,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",326,"Memory","surprise+",599.784967647991,7
326,31,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",326,"Memory","surprise+_static",1740.59078735205,21
326,31,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",326,"NoMemory","full",617.752161701434,7
326,31,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",326,"NoMemory","GP",609.036804636527,7
326,31,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",326,"NoMemory","recency",619.879892483059,7
326,31,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",326,"NoMemory","surprise+",612.68213550507,7
326,31,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",326,"NoMemory","surprise+_static",1823.89558273386,21
327,76,"68-77","High school diploma/A-levels","Female",327,"Memory","full",471.218261682071,7
327,76,"68-77","High school diploma/A-levels","Female",327,"Memory","GP",547.905529796752,7
327,76,"68-77","High school diploma/A-levels","Female",327,"Memory","recency",481.056408376233,7
327,76,"68-77","High school diploma/A-levels","Female",327,"Memory","surprise+",525.353637474386,7
327,76,"68-77","High school diploma/A-levels","Female",327,"Memory","surprise+_static",1525.69425407026,21
327,76,"68-77","High school diploma/A-levels","Female",327,"NoMemory","full",511.883014430323,7
327,76,"68-77","High school diploma/A-levels","Female",327,"NoMemory","GP",596.113492414373,7
327,76,"68-77","High school diploma/A-levels","Female",327,"NoMemory","recency",498.94542597101,7
327,76,"68-77","High school diploma/A-levels","Female",327,"NoMemory","surprise+",576.489909353239,7
327,76,"68-77","High school diploma/A-levels","Female",327,"NoMemory","surprise+_static",1717.52711755736,21
328,25,"18-27","Undergraduate degree (BA/BSc/other)","Male",328,"Memory","full",447.052145464065,7
328,25,"18-27","Undergraduate degree (BA/BSc/other)","Male",328,"Memory","GP",541.278430577173,7
328,25,"18-27","Undergraduate degree (BA/BSc/other)","Male",328,"Memory","recency",446.567855395853,7
328,25,"18-27","Undergraduate degree (BA/BSc/other)","Male",328,"Memory","surprise+",532.964884398257,7
328,25,"18-27","Undergraduate degree (BA/BSc/other)","Male",328,"Memory","surprise+_static",1568.95782601319,21
328,25,"18-27","Undergraduate degree (BA/BSc/other)","Male",328,"NoMemory","full",502.981890268427,7
328,25,"18-27","Undergraduate degree (BA/BSc/other)","Male",328,"NoMemory","GP",527.434223188724,7
328,25,"18-27","Undergraduate degree (BA/BSc/other)","Male",328,"NoMemory","recency",536.092502299603,7
328,25,"18-27","Undergraduate degree (BA/BSc/other)","Male",328,"NoMemory","surprise+",526.884300794332,7
328,25,"18-27","Undergraduate degree (BA/BSc/other)","Male",328,"NoMemory","surprise+_static",1543.05223677298,21
329,40,"38-47","Doctorate degree (PhD/other)","Male",329,"Memory","full",616.529713345545,7
329,40,"38-47","Doctorate degree (PhD/other)","Male",329,"Memory","GP",658.834628285165,7
329,40,"38-47","Doctorate degree (PhD/other)","Male",329,"Memory","recency",590.241893118818,7
329,40,"38-47","Doctorate degree (PhD/other)","Male",329,"Memory","surprise+",621.665044892419,7
329,40,"38-47","Doctorate degree (PhD/other)","Male",329,"Memory","surprise+_static",1818.0434057821,21
329,40,"38-47","Doctorate degree (PhD/other)","Male",329,"NoMemory","full",545.116869732034,7
329,40,"38-47","Doctorate degree (PhD/other)","Male",329,"NoMemory","GP",609.453041274486,7
329,40,"38-47","Doctorate degree (PhD/other)","Male",329,"NoMemory","recency",568.204961437756,7
329,40,"38-47","Doctorate degree (PhD/other)","Male",329,"NoMemory","surprise+",643.846704986458,7
329,40,"38-47","Doctorate degree (PhD/other)","Male",329,"NoMemory","surprise+_static",1800.45017608627,21
330,72,"68-77","Undergraduate degree (BA/BSc/other)","Male",330,"Memory","full",627.812377452334,7
330,72,"68-77","Undergraduate degree (BA/BSc/other)","Male",330,"Memory","GP",708.251550784903,7
330,72,"68-77","Undergraduate degree (BA/BSc/other)","Male",330,"Memory","recency",616.525739184985,7
330,72,"68-77","Undergraduate degree (BA/BSc/other)","Male",330,"Memory","surprise+",759.177905985429,7
330,72,"68-77","Undergraduate degree (BA/BSc/other)","Male",330,"Memory","surprise+_static",2122.03098303392,21
330,72,"68-77","Undergraduate degree (BA/BSc/other)","Male",330,"NoMemory","full",614.501726569434,7
330,72,"68-77","Undergraduate degree (BA/BSc/other)","Male",330,"NoMemory","GP",743.694682488997,7
330,72,"68-77","Undergraduate degree (BA/BSc/other)","Male",330,"NoMemory","recency",614.950720844186,7
330,72,"68-77","Undergraduate degree (BA/BSc/other)","Male",330,"NoMemory","surprise+",722.126923282279,7
330,72,"68-77","Undergraduate degree (BA/BSc/other)","Male",330,"NoMemory","surprise+_static",2015.49902828819,21
331,76,"68-77","Undergraduate degree (BA/BSc/other)","Male",331,"Memory","full",564.094884569924,7
331,76,"68-77","Undergraduate degree (BA/BSc/other)","Male",331,"Memory","GP",764.396590415248,7
331,76,"68-77","Undergraduate degree (BA/BSc/other)","Male",331,"Memory","recency",565.518451974274,7
331,76,"68-77","Undergraduate degree (BA/BSc/other)","Male",331,"Memory","surprise+",691.95969243464,7
331,76,"68-77","Undergraduate degree (BA/BSc/other)","Male",331,"Memory","surprise+_static",1966.25527683774,21
331,76,"68-77","Undergraduate degree (BA/BSc/other)","Male",331,"NoMemory","full",586.922159584622,7
331,76,"68-77","Undergraduate degree (BA/BSc/other)","Male",331,"NoMemory","GP",675.3709482277,7
331,76,"68-77","Undergraduate degree (BA/BSc/other)","Male",331,"NoMemory","recency",582.183941729647,7
331,76,"68-77","Undergraduate degree (BA/BSc/other)","Male",331,"NoMemory","surprise+",669.571774130145,7
331,76,"68-77","Undergraduate degree (BA/BSc/other)","Male",331,"NoMemory","surprise+_static",1899.16967404541,21
332,28,"28-37","Undergraduate degree (BA/BSc/other)","Male",332,"Memory","full",646.519247404874,7
332,28,"28-37","Undergraduate degree (BA/BSc/other)","Male",332,"Memory","GP",734.257036632061,7
332,28,"28-37","Undergraduate degree (BA/BSc/other)","Male",332,"Memory","recency",648.098421288352,7
332,28,"28-37","Undergraduate degree (BA/BSc/other)","Male",332,"Memory","surprise+",721.811203882868,7
332,28,"28-37","Undergraduate degree (BA/BSc/other)","Male",332,"Memory","surprise+_static",2103.42208275435,21
332,28,"28-37","Undergraduate degree (BA/BSc/other)","Male",332,"NoMemory","full",622.367993848168,7
332,28,"28-37","Undergraduate degree (BA/BSc/other)","Male",332,"NoMemory","GP",715.717775278536,7
332,28,"28-37","Undergraduate degree (BA/BSc/other)","Male",332,"NoMemory","recency",629.614563253371,7
332,28,"28-37","Undergraduate degree (BA/BSc/other)","Male",332,"NoMemory","surprise+",695.580365752867,7
332,28,"28-37","Undergraduate degree (BA/BSc/other)","Male",332,"NoMemory","surprise+_static",2110.18851426506,21
333,71,"68-77","Technical/community college","Male",333,"Memory","full",604.05905928266,7
333,71,"68-77","Technical/community college","Male",333,"Memory","GP",707.428966011721,7
333,71,"68-77","Technical/community college","Male",333,"Memory","recency",598.764597318013,7
333,71,"68-77","Technical/community college","Male",333,"Memory","surprise+",650.99233225741,7
333,71,"68-77","Technical/community college","Male",333,"Memory","surprise+_static",2019.87084531914,21
333,71,"68-77","Technical/community college","Male",333,"NoMemory","full",633.020439971639,7
333,71,"68-77","Technical/community college","Male",333,"NoMemory","GP",599.563166129655,7
333,71,"68-77","Technical/community college","Male",333,"NoMemory","recency",607.392340414463,7
333,71,"68-77","Technical/community college","Male",333,"NoMemory","surprise+",646.070677884847,7
333,71,"68-77","Technical/community college","Male",333,"NoMemory","surprise+_static",1843.2900916799,21
334,68,"68-77","Graduate degree (MA/MSc/MPhil/other)","Male",334,"Memory","full",565.706075968556,7
334,68,"68-77","Graduate degree (MA/MSc/MPhil/other)","Male",334,"Memory","GP",712.981869672894,7
334,68,"68-77","Graduate degree (MA/MSc/MPhil/other)","Male",334,"Memory","recency",559.682277830621,7
334,68,"68-77","Graduate degree (MA/MSc/MPhil/other)","Male",334,"Memory","surprise+",647.821557910728,7
334,68,"68-77","Graduate degree (MA/MSc/MPhil/other)","Male",334,"Memory","surprise+_static",1898.75485558588,21
334,68,"68-77","Graduate degree (MA/MSc/MPhil/other)","Male",334,"NoMemory","full",551.333086610356,7
334,68,"68-77","Graduate degree (MA/MSc/MPhil/other)","Male",334,"NoMemory","GP",675.300809184397,7
334,68,"68-77","Graduate degree (MA/MSc/MPhil/other)","Male",334,"NoMemory","recency",523.26160625947,7
334,68,"68-77","Graduate degree (MA/MSc/MPhil/other)","Male",334,"NoMemory","surprise+",602.376663891467,7
334,68,"68-77","Graduate degree (MA/MSc/MPhil/other)","Male",334,"NoMemory","surprise+_static",1711.29672010225,21
335,71,"68-77","Secondary education (e.g. GED/GCSE)","Female",335,"Memory","full",653.228406590667,7
335,71,"68-77","Secondary education (e.g. GED/GCSE)","Female",335,"Memory","GP",583.416025849644,7
335,71,"68-77","Secondary education (e.g. GED/GCSE)","Female",335,"Memory","recency",605.149834951451,7
335,71,"68-77","Secondary education (e.g. GED/GCSE)","Female",335,"Memory","surprise+",655.464083734363,7
335,71,"68-77","Secondary education (e.g. GED/GCSE)","Female",335,"Memory","surprise+_static",1896.65954007322,21
335,71,"68-77","Secondary education (e.g. GED/GCSE)","Female",335,"NoMemory","full",560.305534360189,7
335,71,"68-77","Secondary education (e.g. GED/GCSE)","Female",335,"NoMemory","GP",542.562003048136,7
335,71,"68-77","Secondary education (e.g. GED/GCSE)","Female",335,"NoMemory","recency",611.62599311321,7
335,71,"68-77","Secondary education (e.g. GED/GCSE)","Female",335,"NoMemory","surprise+",580.639198944702,7
335,71,"68-77","Secondary education (e.g. GED/GCSE)","Female",335,"NoMemory","surprise+_static",1726.46584828224,21
336,73,"68-77","Undergraduate degree (BA/BSc/other)","Male",336,"Memory","full",573.909484358716,7
336,73,"68-77","Undergraduate degree (BA/BSc/other)","Male",336,"Memory","GP",639.990173485047,7
336,73,"68-77","Undergraduate degree (BA/BSc/other)","Male",336,"Memory","recency",550.217972865658,7
336,73,"68-77","Undergraduate degree (BA/BSc/other)","Male",336,"Memory","surprise+",633.831998253665,7
336,73,"68-77","Undergraduate degree (BA/BSc/other)","Male",336,"Memory","surprise+_static",1846.50378303546,21
336,73,"68-77","Undergraduate degree (BA/BSc/other)","Male",336,"NoMemory","full",590.144198220837,7
336,73,"68-77","Undergraduate degree (BA/BSc/other)","Male",336,"NoMemory","GP",667.425028945385,7
336,73,"68-77","Undergraduate degree (BA/BSc/other)","Male",336,"NoMemory","recency",586.943820100187,7
336,73,"68-77","Undergraduate degree (BA/BSc/other)","Male",336,"NoMemory","surprise+",668.245710007942,7
336,73,"68-77","Undergraduate degree (BA/BSc/other)","Male",336,"NoMemory","surprise+_static",1929.94516287802,21
337,69,"68-77","Undergraduate degree (BA/BSc/other)","Male",337,"Memory","full",458.163431817374,7
337,69,"68-77","Undergraduate degree (BA/BSc/other)","Male",337,"Memory","GP",466.139128432988,7
337,69,"68-77","Undergraduate degree (BA/BSc/other)","Male",337,"Memory","recency",470.032201629091,7
337,69,"68-77","Undergraduate degree (BA/BSc/other)","Male",337,"Memory","surprise+",445.280603493276,7
337,69,"68-77","Undergraduate degree (BA/BSc/other)","Male",337,"Memory","surprise+_static",1395.69039778894,21
337,69,"68-77","Undergraduate degree (BA/BSc/other)","Male",337,"NoMemory","full",464.210358615427,7
337,69,"68-77","Undergraduate degree (BA/BSc/other)","Male",337,"NoMemory","GP",464.017277986281,7
337,69,"68-77","Undergraduate degree (BA/BSc/other)","Male",337,"NoMemory","recency",480.513263717176,7
337,69,"68-77","Undergraduate degree (BA/BSc/other)","Male",337,"NoMemory","surprise+",479.182766508332,7
337,69,"68-77","Undergraduate degree (BA/BSc/other)","Male",337,"NoMemory","surprise+_static",1411.2956662992,21
338,21,"18-27","High school diploma/A-levels","Male",338,"Memory","full",510.446735639441,7
338,21,"18-27","High school diploma/A-levels","Male",338,"Memory","GP",515.853118255065,7
338,21,"18-27","High school diploma/A-levels","Male",338,"Memory","recency",510.284081713335,7
338,21,"18-27","High school diploma/A-levels","Male",338,"Memory","surprise+",535.33089786172,7
338,21,"18-27","High school diploma/A-levels","Male",338,"Memory","surprise+_static",1597.44380689414,21
338,21,"18-27","High school diploma/A-levels","Male",338,"NoMemory","full",489.113414179758,7
338,21,"18-27","High school diploma/A-levels","Male",338,"NoMemory","GP",421.588437156612,7
338,21,"18-27","High school diploma/A-levels","Male",338,"NoMemory","recency",481.455857958728,7
338,21,"18-27","High school diploma/A-levels","Male",338,"NoMemory","surprise+",436.972946939537,7
338,21,"18-27","High school diploma/A-levels","Male",338,"NoMemory","surprise+_static",1340.73559577939,21
339,68,"68-77","Undergraduate degree (BA/BSc/other)","Female",339,"Memory","full",567.432969376506,7
339,68,"68-77","Undergraduate degree (BA/BSc/other)","Female",339,"Memory","GP",564.832969781583,7
339,68,"68-77","Undergraduate degree (BA/BSc/other)","Female",339,"Memory","recency",565.356247061905,7
